start,mid1,mid2,end,leg1_symbol,leg1_action,leg1_price,leg1_from,leg1_to,leg2_symbol,leg2_action,leg2_price,leg2_from,leg2_to,leg3_symbol,leg3_action,leg3_price,leg3_from,leg3_to,start_amt,end_amt,fail_reason,leg1_lot_sz,leg2_lot_sz,leg3_lot_sz,leg1_min_sz,leg2_min_sz,leg3_min_sz,leg1_tick_sz,leg2_tick_sz,leg3_tick_sz,leg1_max_mkt_amt,leg2_max_mkt_amt,leg3_max_mkt_amt,leg1_max_mkt_sz,leg2_max_mkt_sz,leg3_max_mkt_sz
USDT,FLOW,EUR,USDT,FLOW-USDT,BUY,ASK,USDT,FLOW,FLOW-EUR,SELL,BID,FLOW,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.92620000,,0.000001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,3000,150000,1000000,1000000,1000000
USDT,EUR,FLOW,USDT,USDT-EUR,SELL,BID,USDT,EUR,FLOW-EUR,BUY,ASK,EUR,FLOW,FLOW-USDT,SELL,BID,FLOW,USDT,25.00000000,24.96870090,,0.0001,0.0001,0.000001,1,1,1,0.0001,0.0001,0.0001,150000,3000,1000000,1000000,1000000,1000000
USDT,FLOW,USD,USDT,FLOW-USDT,BUY,ASK,USDT,FLOW,FLOW-USD,SELL,BID,FLOW,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95050000,,0.000001,0.000001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1400,370000,1000000,1000000,1000000
USDT,USD,FLOW,USDT,USDT-USD,SELL,BID,USDT,USD,FLOW-USD,BUY,ASK,USD,FLOW,FLOW-USDT,SELL,BID,FLOW,USDT,25.00000000,24.94735483,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,370000,1400,1000000,1000000,1000000,1000000
USDT,FLR,EUR,USDT,FLR-USDT,BUY,ASK,USDT,FLR,FLR-EUR,SELL,BID,FLR,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.88100000,,0.01,0.01,0.0001,100,100,1,0.00001,0.00001,0.0001,1000000,3000,150000,1000000,1000000,1000000
USDT,EUR,FLR,USDT,USDT-EUR,SELL,BID,USDT,EUR,FLR-EUR,BUY,ASK,EUR,FLR,FLR-USDT,SELL,BID,FLR,USDT,25.00000000,24.91058700,,0.0001,0.01,0.01,1,100,100,0.0001,0.00001,0.00001,150000,3000,1000000,1000000,1000000,1000000
USDT,FLR,USD,USDT,FLR-USDT,BUY,ASK,USDT,FLR,FLR-USD,SELL,BID,FLR,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94330000,,0.01,0.01,0.0001,100,100,1,0.00001,0.00001,0.0001,1000000,9400,370000,1000000,1000000,1000000
USDT,USD,FLR,USDT,USDT-USD,SELL,BID,USDT,USD,FLR-USD,BUY,ASK,USD,FLR,FLR-USDT,SELL,BID,FLR,USDT,25.00000000,24.94732500,,0.0001,0.01,0.01,1,100,100,0.0001,0.00001,0.00001,370000,9400,1000000,1000000,1000000,1000000
USDT,FLUID,USD,USDT,FLUID-USDT,BUY,ASK,USDT,FLUID,FLUID-USD,SELL,BID,FLUID,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95990000,,0.001,0.001,0.0001,1,1,1,0.001,0.001,0.0001,1300,1000,370000,1000000,1000000,1000000
USDT,USD,FLUID,USDT,USDT-USD,SELL,BID,USDT,USD,FLUID-USD,BUY,ASK,USD,FLUID,FLUID-USDT,SELL,BID,FLUID,USDT,25.00000000,24.90413100,,0.0001,0.001,0.001,1,1,1,0.0001,0.001,0.001,370000,1000,1300,1000000,1000000,1000000
USDT,FXS,EUR,USDT,FXS-USDT,BUY,ASK,USDT,FXS,FXS-EUR,SELL,BID,FXS,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.89000000,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000,3000,150000,1000000,1000000,1000000
USDT,EUR,FXS,USDT,USDT-EUR,SELL,BID,USDT,EUR,FXS-EUR,BUY,ASK,EUR,FXS,FXS-USDT,SELL,BID,FXS,USDT,25.00000000,24.91008839,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,150000,3000,1000,1000000,1000000,1000000
USDT,G,USD,USDT,G-USDT,BUY,ASK,USDT,G,G-USD,SELL,BID,G,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.93490000,,0.1,0.1,0.0001,100,100,1,0.000001,0.000001,0.0001,4600,1000,370000,1000000,1000000,1000000
USDT,USD,G,USDT,USDT-USD,SELL,BID,USDT,USD,G-USD,BUY,ASK,USD,G,G-USDT,SELL,BID,G,USDT,25.00000000,24.85731600,,0.0001,0.1,0.1,1,100,100,0.0001,0.000001,0.000001,370000,1000,4600,1000000,1000000,1000000
USDT,GALA,USD,USDT,GALA-USDT,BUY,ASK,USDT,GALA,GALA-USD,SELL,BID,GALA,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.98770000,,0.000001,0.000001,0.0001,100,100,1,0.000001,0.000001,0.0001,1000000,3200,370000,1000000,1000000,1000000
USDT,USD,GALA,USDT,USDT-USD,SELL,BID,USDT,USD,GALA-USD,BUY,ASK,USD,GALA,GALA-USDT,SELL,BID,GALA,USDT,25.00000000,24.99000000,,0.0001,0.000001,0.000001,1,100,100,0.0001,0.000001,0.000001,370000,3200,1000000,1000000,1000000,1000000
USDT,GAS,USD,USDT,GAS-USDT,BUY,ASK,USDT,GAS,GAS-USD,SELL,BID,GAS,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95300000,,0.000001,0.000001,0.0001,1,1,1,0.001,0.001,0.0001,1000000,1300,370000,1000000,1000000,1000000
USDT,USD,GAS,USDT,USDT-USD,SELL,BID,USDT,USD,GAS-USD,BUY,ASK,USD,GAS,GAS-USDT,SELL,BID,GAS,USDT,25.00000000,24.90855424,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.001,0.001,370000,1300,1000000,1000000,1000000,1000000
USDT,GEAR,USD,USDT,GEAR-USDT,BUY,ASK,USDT,GEAR,GEAR-USD,SELL,BID,GEAR,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.64430000,,0.01,0.01,0.0001,100,100,1,0.000001,0.000001,0.0001,1000,1000,370000,1000000,1000000,1000000
USDT,USD,GEAR,USDT,USDT-USD,SELL,BID,USDT,USD,GEAR-USD,BUY,ASK,USD,GEAR,GEAR-USDT,SELL,BID,GEAR,USDT,25.00000000,24.79738390,,0.0001,0.01,0.01,1,100,100,0.0001,0.000001,0.000001,370000,1000,1000,1000000,1000000,1000000
USDT,GHST,USD,USDT,GHST-USDT,BUY,ASK,USDT,GHST,GHST-USD,SELL,BID,GHST,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.93310000,,0.000001,0.000001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000,1000,370000,1000000,1000000,1000000
USDT,USD,GHST,USDT,USDT-USD,SELL,BID,USDT,USD,GHST-USD,BUY,ASK,USD,GHST,GHST-USDT,SELL,BID,GHST,USDT,25.00000000,24.85683816,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,370000,1000,1000,1000000,1000000,1000000
USDT,GLM,USD,USDT,GLM-USDT,BUY,ASK,USDT,GLM,GLM-USD,SELL,BID,GLM,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.92150000,,0.000001,0.000001,0.0001,10,10,1,0.0001,0.0001,0.0001,15000,1000,370000,1000000,1000000,1000000
USDT,USD,GLM,USDT,USDT-USD,SELL,BID,USDT,USD,GLM-USD,BUY,ASK,USD,GLM,GLM-USDT,SELL,BID,GLM,USDT,25.00000000,24.92868971,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.0001,0.0001,370000,1000,15000,1000000,1000000,1000000
USDT,GMT,USD,USDT,GMT-USDT,BUY,ASK,USDT,GMT,GMT-USD,SELL,BID,GMT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.97320000,,0.0001,0.0001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,3900,370000,1000000,1000000,1000000
USDT,USD,GMT,USDT,USDT-USD,SELL,BID,USDT,USD,GMT-USD,BUY,ASK,USD,GMT,GMT-USDT,SELL,BID,GMT,USDT,25.00000000,24.93879079,,0.0001,0.0001,0.0001,1,10,10,0.0001,0.00001,0.00001,370000,3900,1000000,1000000,1000000,1000000
USDT,GOAT,USD,USDT,GOAT-USDT,BUY,ASK,USDT,GOAT,GOAT-USD,SELL,BID,GOAT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.85510000,,0.001,0.001,0.0001,10,10,1,0.00001,0.00001,0.0001,18000,1300,370000,1000000,1000000,1000000
USDT,USD,GOAT,USDT,USDT-USD,SELL,BID,USDT,USD,GOAT-USD,BUY,ASK,USD,GOAT,GOAT-USDT,SELL,BID,GOAT,USDT,25.00000000,24.77079704,,0.0001,0.001,0.001,1,10,10,0.0001,0.00001,0.00001,370000,1300,18000,1000000,1000000,1000000
USDT,GODS,USD,USDT,GODS-USDT,BUY,ASK,USDT,GODS,GODS-USD,SELL,BID,GODS,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96170000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1000,370000,1000000,1000000,1000000
USDT,USD,GODS,USDT,USDT-USD,SELL,BID,USDT,USD,GODS-USD,BUY,ASK,USD,GODS,GODS-USDT,SELL,BID,GODS,USDT,25.00000000,24.95796150,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,1000,1000000,1000000,1000000,1000000
USDT,GRT,EUR,USDT,GRT-USDT,BUY,ASK,USDT,GRT,GRT-EUR,SELL,BID,GRT,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.97280000,,0.000001,0.001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,4000,150000,1000000,1000000,1000000
USDT,EUR,GRT,USDT,USDT-EUR,SELL,BID,USDT,EUR,GRT-EUR,BUY,ASK,EUR,GRT,GRT-USDT,SELL,BID,GRT,USDT,25.00000000,24.95621616,,0.0001,0.001,0.000001,1,10,10,0.0001,0.00001,0.00001,150000,4000,1000000,1000000,1000000,1000000
USDT,GRT,USD,USDT,GRT-USDT,BUY,ASK,USDT,GRT,GRT-USD,SELL,BID,GRT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96090000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1700,370000,1000000,1000000,1000000
USDT,USD,GRT,USDT,USDT-USD,SELL,BID,USDT,USD,GRT-USD,BUY,ASK,USD,GRT,GRT-USDT,SELL,BID,GRT,USDT,25.00000000,24.93688628,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,1700,1000000,1000000,1000000,1000000
USDT,HBAR,EUR,USDT,HBAR-USDT,BUY,ASK,USDT,HBAR,HBAR-EUR,SELL,BID,HBAR,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.93300000,,0.000001,0.001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,4000,150000,1000000,1000000,1000000
USDT,EUR,HBAR,USDT,USDT-EUR,SELL,BID,USDT,EUR,HBAR-EUR,BUY,ASK,EUR,HBAR,HBAR-USDT,SELL,BID,HBAR,USDT,25.00000000,24.97684200,,0.0001,0.001,0.000001,1,10,10,0.0001,0.00001,0.00001,150000,4000,1000000,1000000,1000000,1000000
USDT,HBAR,USD,USDT,HBAR-USDT,BUY,ASK,USDT,HBAR,HBAR-USD,SELL,BID,HBAR,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.98960000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,3200,370000,1000000,1000000,1000000
USDT,USD,HBAR,USDT,USDT-USD,SELL,BID,USDT,USD,HBAR-USD,BUY,ASK,USD,HBAR,HBAR-USDT,SELL,BID,HBAR,USDT,25.00000000,24.97664329,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,3200,1000000,1000000,1000000,1000000
USDT,HMSTR,USD,USDT,HMSTR-USDT,BUY,ASK,USDT,HMSTR,HMSTR-USD,SELL,BID,HMSTR,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95140000,,0.1,0.1,0.0001,1000,1000,1,0.0000001,0.0000001,0.0001,1000000,1200,370000,1000000,1000000,1000000
USDT,USD,HMSTR,USDT,USDT-USD,SELL,BID,USDT,USD,HMSTR-USD,BUY,ASK,USD,HMSTR,HMSTR-USDT,SELL,BID,HMSTR,USDT,25.00000000,24.94524830,,0.0001,0.1,0.1,1,1000,1000,0.0001,0.0000001,0.0000001,370000,1200,1000000,1000000,1000000,1000000
USDT,HUMA,USD,USDT,HUMA-USDT,BUY,ASK,USDT,HUMA,HUMA-USD,SELL,BID,HUMA,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96560000,,0.1,0.1,0.0001,100,100,1,0.00001,0.00001,0.0001,1000000,1400,370000,1000000,1000000,1000000
USDT,USD,HUMA,USDT,USDT-USD,SELL,BID,USDT,USD,HUMA-USD,BUY,ASK,USD,HUMA,HUMA-USDT,SELL,BID,HUMA,USDT,25.00000000,24.93708800,,0.0001,0.1,0.1,1,100,100,0.0001,0.00001,0.00001,370000,1400,1000000,1000000,1000000,1000000
USDT,USDC,HYPE,USDT,USDC-USDT,BUY,ASK,USDT,USDC,HYPE-USDC,BUY,ASK,USDC,HYPE,HYPE-USDT,SELL,BID,HYPE,USDT,25.00000000,24.97459400,,0.000001,0.0001,0.0001,1,0.1,0.1,0.0001,0.001,0.001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,HYPE,USDC,USDT,HYPE-USDT,BUY,ASK,USDT,HYPE,HYPE-USDC,SELL,BID,HYPE,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.96197335,,0.0001,0.0001,0.000001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,HYPE,EUR,USDT,HYPE-USDT,BUY,ASK,USDT,HYPE,HYPE-EUR,SELL,BID,HYPE,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.92100000,,0.0001,0.0001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1000000,150000,1000000,1000000,1000000
USDT,EUR,HYPE,USDT,USDT-EUR,SELL,BID,USDT,EUR,HYPE-EUR,BUY,ASK,EUR,HYPE,HYPE-USDT,SELL,BID,HYPE,USDT,25.00000000,24.97704730,,0.0001,0.0001,0.0001,1,0.1,0.1,0.0001,0.001,0.001,150000,1000000,1000000,1000000,1000000,1000000
USDT,HYPE,USD,USDT,HYPE-USDT,BUY,ASK,USDT,HYPE,HYPE-USD,SELL,BID,HYPE,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.97620000,,0.0001,0.0001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1000000,370000,1000000,1000000,1000000
USDT,USD,HYPE,USDT,USDT-USD,SELL,BID,USDT,USD,HYPE-USD,BUY,ASK,USD,HYPE,HYPE-USDT,SELL,BID,HYPE,USDT,25.00000000,24.99422040,,0.0001,0.0001,0.0001,1,0.1,0.1,0.0001,0.001,0.001,370000,1000000,1000000,1000000,1000000,1000000
USDT,ICP,EUR,USDT,ICP-USDT,BUY,ASK,USDT,ICP,ICP-EUR,SELL,BID,ICP,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.96370000,,0.000001,0.00001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,4000,150000,1000000,1000000,1000000
USDT,EUR,ICP,USDT,USDT-EUR,SELL,BID,USDT,EUR,ICP-EUR,BUY,ASK,EUR,ICP,ICP-USDT,SELL,BID,ICP,USDT,25.00000000,24.95683708,,0.0001,0.00001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,150000,4000,1000000,1000000,1000000,1000000
USDT,ICP,USD,USDT,ICP-USDT,BUY,ASK,USDT,ICP,ICP-USD,SELL,BID,ICP,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.99030000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,3800,370000,1000000,1000000,1000000
USDT,USD,ICP,USDT,USDT-USD,SELL,BID,USDT,USD,ICP-USD,BUY,ASK,USD,ICP,ICP-USDT,SELL,BID,ICP,USDT,25.00000000,24.98999816,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,3800,1000000,1000000,1000000,1000000
USDT,ICX,USD,USDT,ICX-USDT,BUY,ASK,USDT,ICX,ICX-USD,SELL,BID,ICX,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94390000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,5700,1000,370000,1000000,1000000,1000000
USDT,USD,ICX,USDT,USDT-USD,SELL,BID,USDT,USD,ICX-USD,BUY,ASK,USD,ICX,ICX-USDT,SELL,BID,ICX,USDT,25.00000000,24.91302403,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,1000,5700,1000000,1000000,1000000
USDT,ID,USD,USDT,ID-USDT,BUY,ASK,USDT,ID,ID-USD,SELL,BID,ID,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94430000,,0.001,0.001,0.0001,10,10,1,0.00001,0.00001,0.0001,7000,1000,370000,1000000,1000000,1000000
USDT,USD,ID,USDT,USDT-USD,SELL,BID,USDT,USD,ID-USD,BUY,ASK,USD,ID,ID-USDT,SELL,BID,ID,USDT,25.00000000,24.93493562,,0.0001,0.001,0.001,1,10,10,0.0001,0.00001,0.00001,370000,1000,7000,1000000,1000000,1000000
USDT,ILV,USD,USDT,ILV-USDT,BUY,ASK,USDT,ILV,ILV-USD,SELL,BID,ILV,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.91640000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,4500,1000,370000,1000000,1000000,1000000
USDT,USD,ILV,USDT,USDT-USD,SELL,BID,USDT,USD,ILV-USD,BUY,ASK,USD,ILV,ILV-USDT,SELL,BID,ILV,USDT,25.00000000,24.87763774,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,1000,4500,1000000,1000000,1000000
USDT,IMX,EUR,USDT,IMX-USDT,BUY,ASK,USDT,IMX,IMX-EUR,SELL,BID,IMX,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.92410000,,0.000001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,4000,150000,1000000,1000000,1000000
USDT,EUR,IMX,USDT,USDT-EUR,SELL,BID,USDT,EUR,IMX-EUR,BUY,ASK,EUR,IMX,IMX-USDT,SELL,BID,IMX,USDT,25.00000000,24.95013375,,0.0001,0.0001,0.000001,1,1,1,0.0001,0.0001,0.0001,150000,4000,1000000,1000000,1000000,1000000
USDT,IMX,USD,USDT,IMX-USDT,BUY,ASK,USDT,IMX,IMX-USD,SELL,BID,IMX,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95340000,,0.000001,0.000001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1400,370000,1000000,1000000,1000000
USDT,USD,IMX,USDT,USDT-USD,SELL,BID,USDT,USD,IMX-USD,BUY,ASK,USD,IMX,IMX-USDT,SELL,BID,IMX,USDT,25.00000000,24.91453372,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,370000,1400,1000000,1000000,1000000,1000000
USDT,USDC,INJ,USDT,USDC-USDT,BUY,ASK,USDT,USDC,INJ-USDC,BUY,ASK,USDC,INJ,INJ-USDT,SELL,BID,INJ,USDT,25.00000000,24.95799850,,0.000001,0.0001,0.0001,1,0.1,0.1,0.0001,0.001,0.001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,INJ,USDC,USDT,INJ-USDT,BUY,ASK,USDT,INJ,INJ-USDC,SELL,BID,INJ,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.96491123,,0.0001,0.0001,0.000001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,INJ,EUR,USDT,INJ-USDT,BUY,ASK,USDT,INJ,INJ-EUR,SELL,BID,INJ,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.95460000,,0.0001,0.0001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,4000,150000,1000000,1000000,1000000
USDT,EUR,INJ,USDT,USDT-EUR,SELL,BID,USDT,EUR,INJ-EUR,BUY,ASK,EUR,INJ,INJ-USDT,SELL,BID,INJ,USDT,25.00000000,24.98152340,,0.0001,0.0001,0.0001,1,0.1,0.1,0.0001,0.001,0.001,150000,4000,1000000,1000000,1000000,1000000
USDT,IOST,USD,USDT,IOST-USDT,BUY,ASK,USDT,IOST,IOST-USD,SELL,BID,IOST,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94250000,,0.000001,0.000001,0.0001,100,100,1,0.000001,0.000001,0.0001,1000000,1300,370000,1000000,999999,1000000
USDT,USD,IOST,USDT,USDT-USD,SELL,BID,USDT,USD,IOST-USD,BUY,ASK,USD,IOST,IOST-USDT,SELL,BID,IOST,USDT,25.00000000,24.90896887,,0.0001,0.000001,0.000001,1,100,100,0.0001,0.000001,0.000001,370000,1300,1000000,1000000,999999,1000000
USDT,USDC,IOTA,USDT,USDC-USDT,BUY,ASK,USDT,USDC,IOTA-USDC,BUY,ASK,USDC,IOTA,IOTA-USDT,SELL,BID,IOTA,USDT,25.00000000,24.90712700,,0.000001,0.01,0.000001,1,10,10,0.0001,0.0001,0.0001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,IOTA,USDC,USDT,IOTA-USDT,BUY,ASK,USDT,IOTA,IOTA-USDC,SELL,BID,IOTA,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.95179629,,0.000001,0.01,0.000001,10,10,1,0.0001,0.0001,0.0001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,IOTA,USD,USDT,IOTA-USDT,BUY,ASK,USDT,IOTA,IOTA-USD,SELL,BID,IOTA,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.92490000,,0.000001,0.000001,0.0001,10,10,1,0.0001,0.0001,0.0001,1000000,1600,370000,1000000,1000000,1000000
USDT,USD,IOTA,USDT,USDT-USD,SELL,BID,USDT,USD,IOTA-USD,BUY,ASK,USD,IOTA,IOTA-USDT,SELL,BID,IOTA,USDT,25.00000000,24.90761533,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.0001,0.0001,370000,1600,1000000,1000000,1000000,1000000
USDT,USDC,IP,USDT,USDC-USDT,BUY,ASK,USDT,USDC,IP-USDC,BUY,ASK,USDC,IP,IP-USDT,SELL,BID,IP,USDT,25.00000000,24.95881300,,0.000001,0.001,0.001,1,1,1,0.0001,0.001,0.001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,IP,USDC,USDT,IP-USDT,BUY,ASK,USDT,IP,IP-USDC,SELL,BID,IP,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.97409898,,0.001,0.001,0.000001,1,1,1,0.001,0.001,0.0001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,IP,USD,USDT,IP-USDT,BUY,ASK,USDT,IP,IP-USD,SELL,BID,IP,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95880000,,0.001,0.001,0.0001,1,1,1,0.001,0.001,0.0001,1000000,1900,370000,1000000,1000000,1000000
USDT,USD,IP,USDT,USDT-USD,SELL,BID,USDT,USD,IP-USD,BUY,ASK,USD,IP,IP-USDT,SELL,BID,IP,USDT,25.00000000,24.92923900,,0.0001,0.001,0.001,1,1,1,0.0001,0.001,0.001,370000,1900,1000000,1000000,1000000,1000000
USDT,JOE,USD,USDT,JOE-USDT,BUY,ASK,USDT,JOE,JOE-USD,SELL,BID,JOE,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.90740000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,7600,1000,370000,1000000,1000000,1000000
USDT,USD,JOE,USDT,USDT-USD,SELL,BID,USDT,USD,JOE-USD,BUY,ASK,USD,JOE,JOE-USDT,SELL,BID,JOE,USDT,25.00000000,24.88208761,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,1000,7600,1000000,1000000,1000000
USDT,JTO,EUR,USDT,JTO-USDT,BUY,ASK,USDT,JTO,JTO-EUR,SELL,BID,JTO,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.91890000,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,3000,150000,1000000,1000000,1000000
USDT,EUR,JTO,USDT,USDT-EUR,SELL,BID,USDT,EUR,JTO-EUR,BUY,ASK,EUR,JTO,JTO-USDT,SELL,BID,JTO,USDT,25.00000000,24.95140236,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,150000,3000,1000000,1000000,1000000,1000000
USDT,JTO,USD,USDT,JTO-USDT,BUY,ASK,USDT,JTO,JTO-USD,SELL,BID,JTO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.97250000,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1600,370000,1000000,1000000,1000000
USDT,USD,JTO,USDT,USDT-USD,SELL,BID,USDT,USD,JTO-USD,BUY,ASK,USD,JTO,JTO-USDT,SELL,BID,JTO,USDT,25.00000000,24.94111212,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,370000,1600,1000000,1000000,1000000,1000000
USDT,JUP,USD,USDT,JUP-USDT,BUY,ASK,USDT,JUP,JUP-USD,SELL,BID,JUP,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95630000,,0.001,0.001,0.0001,10,10,1,0.0001,0.0001,0.0001,1000000,1900,370000,1000000,1000000,1000000
USDT,USD,JUP,USDT,USDT-USD,SELL,BID,USDT,USD,JUP-USD,BUY,ASK,USD,JUP,JUP-USDT,SELL,BID,JUP,USDT,25.00000000,24.95149670,,0.0001,0.001,0.001,1,10,10,0.0001,0.0001,0.0001,370000,1900,1000000,1000000,1000000,1000000
USDT,KAIA,USD,USDT,KAIA-USDT,BUY,ASK,USDT,KAIA,KAIA-USD,SELL,BID,KAIA,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94100000,,0.01,0.01,0.0001,10,10,1,0.00001,0.00001,0.0001,25000,1000,370000,1000000,1000000,1000000
USDT,USD,KAIA,USDT,USDT-USD,SELL,BID,USDT,USD,KAIA-USD,BUY,ASK,USD,KAIA,KAIA-USDT,SELL,BID,KAIA,USDT,25.00000000,24.91616740,,0.0001,0.01,0.01,1,10,10,0.0001,0.00001,0.00001,370000,1000,25000,1000000,1000000,1000000
USDT,KAITO,USD,USDT,KAITO-USDT,BUY,ASK,USDT,KAITO,KAITO-USD,SELL,BID,KAITO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95790000,,0.001,0.001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1300,370000,1000000,1000000,1000000
USDT,USD,KAITO,USDT,USDT-USD,SELL,BID,USDT,USD,KAITO-USD,BUY,ASK,USD,KAITO,KAITO-USDT,SELL,BID,KAITO,USDT,25.00000000,24.95972960,,0.0001,0.001,0.001,1,1,1,0.0001,0.0001,0.0001,370000,1300,1000000,1000000,1000000,1000000
